cas_latency,category,color,ecc,form_factor,lighting,manufacturer,manufacturer_color,modules_capacity_gb,modules_quantity,name,opendb_id,part_id,ram_type,registered,release_year,rgb,series,speed,total_capacity_gb,variant,voltage
,ram,,,,,Crucial,,,,Crucial CT2K16G4DFD8266 Green / Black DDR4-2666 CL19 32GB (2x16GB),9636fa1c-4ca2-4e7f-9480-18fd1a9582f9,ram_2570,,,,,CT2K16G4DFD8266,,,2666 CL19,
,ram,,,,,Kingston,,,,Kingston HyperX Fury RGB Black / Silver DDR4-3600 CL17 16GB (2x8GB),964767a3-7aaf-4558-a976-1b9c3d1f0cbc,ram_2571,,,,,HyperX,,,3600 CL17,
,ram,,,,,Silicon Power,,,,Silicon Power XPOWER Zenith RGB Gaming DDR5-6000 CL40 64GB (2x32GB),965c697a-613b-45ac-8aa3-5a34d1d5ddba,ram_2572,,,,,XPOWER,,,6000 CL40,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta TUF Gaming Alliance RGB Black DDR5-6000 CL38 32GB (2x16GB),96600406-ea92-4cc6-aad1-56caf1c7422f,ram_2573,,,,,T-Force,,,6000 CL38,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro DDR4-2666 CL16 16GB (2x8GB),966604dd-f12a-43f6-b761-2cc8edf6a441,ram_2574,,,,,Vengeance,,,2666 CL16,
,ram,,,,,Silicon Power,,,,Silicon Power XPOWER Pulse Gaming Black DDR5-6000 CL36 32GB (2x16GB),96703821-cbe3-408a-918e-54c56b3ba479,ram_2575,,,,,XPOWER,,,6000 CL36,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 White DDR5-5200 CL40 48GB (2x24GB),968942eb-f357-4c97-9267-9f1c1cfce513,ram_2576,,,,,Ripjaws,,,5200 CL40,
,ram,,,,,Kingston,,,,Kingston FURY Renegade Black DDR4-5000 CL19 16GB (2x8GB),968ba5bd-0eee-481e-a040-13ce6d3c8163,ram_2577,,,,,FURY,,,5000 CL19,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro DDR4-3200 CL16 16GB (1x16GB),96969074-c18a-43ab-b6b0-827fbac50cc9,ram_2578,,,,,Vengeance,,,3200 CL16,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum RGB Black DDR4-3600 CL16 32GB (4x8GB),969c68b6-27d0-4159-8b32-44ccbf984344,ram_2579,,,,,Dominator,,,3600 CL16,
,ram,,,,,OLOy,,,,OLOy Blade RGB White DDR4-3200 CL16 32GB (2x16GB),969cf043-992c-44f6-98e5-de11fd3073c6,ram_2580,,,,,Blade,,,3200 CL16,
,ram,,,,,Mushkin,,,,Mushkin Proline DDR4-3200 CL22 16GB (1x16GB),96a20d71-ab49-48e8-9d3b-02dc687657ef,ram_2581,,,,,Proline,,,3200 CL22,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Red DDR4-2133 CL13 16GB (2x8GB),96c309fb-3c54-47f2-8f0a-0bf4da6191c7,ram_2582,,,,,Vengeance,,,2133 CL13,
,ram,,,,,PNY,,,,PNY Optima Green SODIMM DDR3-1066 CL7 4GB (1x4GB),96c3831c-7f5f-4456-a6bc-80cc8f73908a,ram_2583,,,,,Optima,,,1066 CL7,
,ram,,,,,Timetec,,,,Timetec PINNACLE Konduit White DDR4-3600 CL18 32GB (2x16GB),96cb577c-54eb-42a0-8fd2-51f543b77ecf,ram_2584,,,,,PINNACLE,,,3600 CL18,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro White DDR4-3200 CL16 16GB (2x8GB),96d57d67-ff82-4740-bd3d-1a0a910e738f,ram_2585,,,,,Vengeance,,,3200 CL16,
,ram,,,,,GeIL,,,,GeIL EVO SPEAR Black DDR4-3200 CL16 16GB (2x8GB),96de1e7f-314a-4b87-b479-0bc9d34464fe,ram_2586,,,,,EVO,,,3200 CL16,
,ram,,,,,ADATA,,,,ADATA XPG Lancer Blade RGB 32 GB (2 x 16 GB) DDR5-6400 CL32 Memory,96e16570-e85f-4a0f-a8ab-60da7d0fa801,ram_2587,,,0,,Lancer Blade,,,,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum RGB Black DDR5-6600 CL32 32GB (2x16GB),9704e9e1-54d9-4e63-9c5c-581da878cd3c,ram_2588,,,,,Dominator,,,6600 CL32,
,ram,,,,,Corsair,,,,Corsair Dominator Titanium DDR5-7600 CL36 48GB (2x24GB),9708a527-3608-495d-89fb-ae06b761a97f,ram_2589,,,,,Dominator,,,7600 CL36,
,ram,,,,,Silicon Power,,,,Silicon Power SP064GBLVU560F22 Black DDR5-5600 CL46 64GB (2x32GB),970b6dce-dd79-4486-9dea-0826f4b6726b,ram_2590,,,,,SP064GBLVU560F22,,,5600 CL46,
,ram,,,,,G.SKILL,,,,G.SKILL Trident Z RGB Series (Intel XMP) DDR4 RAM 16GB (2x8GB) 3000MT/s CL16-18-18-38 1.35V Desktop Computer Memory UDIMM (F4-3000C16D-16GTZR),97182045-a72e-48b7-9e27-3a8be7cf2db5,ram_2591,,,2017,,Trident Z RGB Series,,,3000MT/s CL16-18-18-38,
,ram,,,,,Acer,,,,Acer Predator Hera RGB Silver / Black DDR5-8000 CL40 48GB (2x24GB),971b57ef-f0bb-49da-a48e-43074dc6469a,ram_2592,,,,,Predator,,,8000 CL40,
,ram,,,,,Kingston,,,,Kingston HyperX Fury RGB DDR4-3200 CL16 16GB (2x8GB),972c1463-9f72-4803-aa83-e253c538213c,ram_2593,,,,,HyperX,,,3200 CL16,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum RGB Black DDR5-4800 CL34 32GB (2x16GB),97359634-bd55-4b2a-84e5-6069bd548fbe,ram_2594,,,,,Dominator,,,4800 CL34,
,ram,,,,,Silicon Power,,,,Silicon Power DDR5 16GB (2x8GB) Zenith RGB 6800MHz CL34 White,973f2681-8a83-48aa-8458-7eea593bf8a8,ram_2595,,,,,XPOWER Zenith RGB,,,6800 CL34,
,ram,,,,,Patriot,,,,Patriot Viper 4 Black / Red DDR4-3000 CL16 8GB (2x4GB),9757cf95-8683-478d-8c3e-e98e1066323f,ram_2596,,,,,Viper,,,3000 CL16,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB Black DDR4 16GB(2x8GB) 2666MHz CL16,976a8d0f-5fc1-49c9-891b-a9c44d84dd35,ram_2597,,,,,T-Force,,,Delta RGB BLACK DDR4,
,ram,,,,,ADATA,,,,ADATA XPG Lancer Blade Black DDR5-5600 CL46 16GB (2x8GB),976dc659-fd2c-47ca-838b-7cbf9a4ce70b,ram_2598,,,,,XPG,,,5600 CL46,
,ram,,,,,Lexar,,,,Lexar THOR White DDR4-3600 CL18 8GB (1x8GB),979ae02f-81f5-4fed-997f-a21ab0d017b9,ram_2599,,,,,THOR,,,3600 CL18,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws 4 DDR4-2133 CL15 16GB (2x8GB),97b6b8b9-bc9b-45e0-b00b-37a4ac8542ae,ram_2600,,,,,Ripjaws,,,2133 CL15,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 RGB White / Black DDR5-6000 CL36 32GB (2x16GB),97b9df8a-a23b-465e-8a1a-a55b8560196a,ram_2601,,,,,Trident,,,6000 CL36,
,ram,,,,,ADATA,,,,ADATA XPG Lancer Blade White DDR5-6000 CL48 32GB (2x16GB),97bc8285-e3a1-4f4c-b2ec-442f7e9c3d6e,ram_2602,,,,,XPG,,,6000 CL48,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-5600 CL46 32GB (2x16GB),97c7822a-492c-49f4-a701-7c92b834e82e,ram_2603,,,,,Ripjaws,,,5600 CL46,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black / Yellow DDR4-4000 CL18 64GB (2x32GB),97d39d55-f623-44d8-9388-9ed29e271126,ram_2604,,,,,Vengeance,,,4000 CL18,
,ram,,,,,Corsair,,,,Corsair Vengeance LED Black / Red DDR4-2666 CL16 64GB (4x16GB),97d97406-c72e-4862-ad8f-020b3bbeab72,ram_2605,,,,,Vengeance,,,2666 CL16,
,ram,,,,,Mushkin,,,,Mushkin Redline Pro Black DDR5 SODIMM-4800 CL40 32GB (2x16GB),97e7c648-610a-4acc-82f1-b9f96056e51f,ram_2606,,,,,Redline,,,4800 CL40,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-5600 CL40 96GB (2x48GB),97ef7205-a342-47eb-b7f3-da7ef7d5b5e5,ram_2607,,,,,Ripjaws,,,5600 CL40,
,ram,,,,,Mushkin,,,,Mushkin Blackline Black / White DDR4-2400 CL15 16GB (2x8GB),97f3e397-7008-4ea8-a307-abefa54a6190,ram_2608,,,,,Blackline,,,2400 CL15,
,ram,,,,,Crucial,,,,Crucial Ballistix Sport LT DDR4-2400 CL16 8GB (2x4GB),97f4844f-a667-46b1-b465-a51c916e16c9,ram_2609,,,,,Ballistix,,,2400 CL16,
,ram,,,,,Acer,,,,Acer Predator Vesta II RGB Silver DDR5-6000 CL32 32GB (2x16GB),97f6e5ab-130e-4f5d-b17a-acf4e5aef5ca,ram_2610,,,,,Predator,,,6000 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws Black DDR4-4400 CL19 64GB (2x32GB),9816fd4a-5d66-4e5f-9a8c-bf1f19b6d6d5,ram_2611,,,,,Ripjaws,,,4400 CL19,
,ram,,,,,Kingston,,,,Kingston FURY Beast Black DDR5-6000 CL30 16GB (1x16GB),98372d51-9b69-42c1-ba94-21560604e014,ram_2612,,,,,FURY,,,6000 CL30,
,ram,,,,,Corsair,,,,Corsair Dominator Titanium First Edition Gray DDR5-6000 CL30 64GB (2x32GB),983cecf6-7564-4bb2-a87f-d922e091c5c6,ram_2613,,,,,Dominator,,,6000 CL30,
,ram,,,,,Patriot,,,,Patriot Viper Venom RGB Black / White DDR5-5200 CL40 64GB (2x32GB),983f2723-e12e-4668-beb9-d38edd606522,ram_2614,,,,,Viper,,,5200 CL40,
,ram,,,,,PNY,,,,PNY MN16384KD3-1600-X9 SODIMM DDR3-1600 CL9 16GB (2x8GB),98506b8f-3493-4698-befa-97406cd55491,ram_2615,,,,,MN16384KD3-1600-X9,,,1600 CL9,
,ram,,,,,Kingston,,,,Kingston FURY Beast RGB 32GB (2x16GB) DDR5 6000 CL30 Black,9868dad6-ef57-4875-9e36-7909fa711620,ram_2616,,,2024,,FURY Beast RGB,,,6000 CL30,
,ram,,,,,G.SKILL,,,,G.Skill Flare X5 Black DDR5-6000 CL28 64GB (2x32GB),987acc2a-e214-41f2-9c55-4d30a5869f54,ram_2617,,,,,Flare,,,6000 CL28,
,ram,,,,,Kingston,,,,Kingston FURY Beast RGB Black DDR5-5600 CL40 16GB (1x16GB),98816893-1956-4465-940f-d6e263b6f3d8,ram_2618,,,,,FURY,,,5600 CL40,
,ram,,,,,Kingston,,,,Kingston FURY Beast Black DDR5-5600 CL36 128GB (2x64GB),98adf259-eb6f-4c04-bd4a-75fd75fe7314,ram_2619,,,,,FURY,,,5600 CL36,
,ram,,,,,Crucial,,,,Crucial Ballistix Sport LT Red / Black DDR4-3000 CL15 8GB (1x8GB),98b4c6d3-6a24-48fa-9fc2-73b7c9f2ea9e,ram_2620,,,,,Ballistix,,,3000 CL15,
,ram,,,,,Mushkin,,,,Mushkin Redline ST Black DDR5-6000 CL36 64GB (2x32GB),98b6e4a7-abfb-42ff-93c2-50fd48c6bb0a,ram_2621,,,,,Redline,,,6000 CL36,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z Black / White DDR4-3200 CL16 16GB (2x8GB),98ba9244-db6e-4baf-8520-9e6748da4634,ram_2622,,,,,Trident,,,3200 CL16,
,ram,,,,,Crucial,,,,Crucial CT16G4WFD8213 Green DDR4-2133 CL15 16GB (1x16GB),98cc06e0-0215-465e-b86b-fdc905e29a60,ram_2623,,,,,CT16G4WFD8213,,,2133 CL15,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z RGB Multicolor DDR4-4266 CL19 16GB (2x8GB),98e97225-3c6a-4a65-9d7d-5ac5fc195e66,ram_2624,,,,,Trident,,,4266 CL19,
,ram,,,,,Patriot,,,,Patriot Signature Line Green / Black DDR4-2400 CL17 16GB (1x16GB),98eb0b00-8595-4af0-94ab-dff389ee0993,ram_2625,,,,,Signature,,,2400 CL17,
,ram,,,,,Klevv,,,,Klevv CRAS XR5 RGB White DDR5-6000 CL32 32GB (2x16GB),990793f6-94ab-4d7e-a7c4-2ef70e0859e3,ram_2626,,,,,CRAS,,,6000 CL32,
,ram,,,,,Silicon Power,,,,Silicon Power DDR5 32GB (2x16GB) Zenith RGB 5200MHz CL38 WHITE,990bf023-c54d-45a7-8405-fa9ed08c4440,ram_2627,,,,,XPOWER Zenith RGB,,,5200 CL38,
,ram,,,,,Kingston,,,,Kingston FURY Beast RGB Black DDR5-5600 CL40 32GB (1x32GB),99286afb-6f5e-418f-92bd-6da262a1463b,ram_2628,,,,,FURY,,,5600 CL40,
,ram,,,,,Acer,,,,Acer Predator Hera RGB Black DDR5-6400 CL32 32GB (2x16GB),9940aec3-aebb-4311-997d-0bdb72f282a8,ram_2629,,,,,Predator,,,6400 CL32,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Delta RGB White DDR5-6000 CL38 64GB (2x32GB),99469fd3-416d-45e2-9dba-32baa260083f,ram_2630,,,,,T-Force,,,6000 CL38,
,ram,,,,,HyperX,,,,HyperX Fury 16GB (2 x 8GB) DDR4 2666MHz DRAM (Desktop Memory) CL16 1.2V Red DIMM (288-pin) HX426C16FR2K2/16,99545bf0-f62c-4fff-9cdc-099644ab6727,ram_2631,,,2017,,FURY,,,2666MHz,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB White DDR5-6000 CL30 32GB (2x16GB),99826041-66b7-4275-b411-709984a4a464,ram_2632,,,,,Vengeance,,,6000 CL30,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Create Expert White DDR5-6400 CL40 32GB (2x16GB),998303b6-9f6e-4f41-b25b-2a3a63976d8b,ram_2633,,,,,T-Create,,,6400 CL40,
,ram,,,,,Corsair,,,,Corsair Vengeance Black DDR5-6400 CL32 32GB (2x16GB),99878e62-dafd-4f7b-b33e-dad139d3da82,ram_2634,,,,,Vengeance,,,6400 CL32,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP Elite Black SODIMM DDR4-3200 CL22 16GB (1x16GB),998e238a-cf73-44bb-804f-fe39f0d6fdda,ram_2635,,,,,Elite,,,3200 CL22,
,ram,,,,,PNY,,,,PNY Anarchy Black / Blue DDR4-2400 CL15 8GB (2x4GB),99a401e4-98f4-4979-8fc8-0b311a276285,ram_2636,,,,,Anarchy,,,2400 CL15,
,ram,,,,,v-color,,,,V-Color Manta XPrism RGB Silver DDR5-7200 CL36 32GB (2x16GB),99bd4fd9-59cc-4dc4-965a-9eda4a7fe4e8,ram_2637,,,,,Manta,,,7200 CL36,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP Xtreem White DDR5-7200 CL34 48GB (2x24GB),99e669a0-b304-4a31-b8ee-ad294b54b7e1,ram_2638,,,,,Xtreem,,,7200 CL34,
,ram,,,,,Kingston,,,,Kingston FURY Beast Black DDR5-6000 CL30 16GB (2x8GB),99ee7127-9647-412c-9936-5688b2cf71c4,ram_2639,,,,,FURY,,,6000 CL30,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Vulcan Black DDR5-5600 CL38 64GB (2x32GB),9a045958-1cf8-4370-b501-abf94dc68815,ram_2640,,,,,T-Force,,,5600 CL38,
,ram,,,,,Kingston,,,,Kingston KSM26ED8/16ME Green DDR4-2666 CL19 16GB (1x16GB),9a1095fe-e494-4f82-92d3-6ce34b502aef,ram_2641,,,,,KSM26ED8/16ME,,,2666 CL19,
,ram,,,,,GeIL,,,,GeIL Polaris RGB SYNC DDR5-7200 CL36 32GB (2x16GB),9a14ba48-f3c0-4327-a28f-38ae06bd6d43,ram_2642,,,,,Polaris,,,7200 CL36,
,ram,,,,,Kingston,,,,Kingston FURY Beast Black DDR5-6400 CL32 32GB (1x32GB),9a1547ac-f647-4a6c-8777-c6de2a408b28,ram_2643,,,,,FURY,,,6400 CL32,
,ram,,,,,Kingston,,,,Kingston FURY Renegade Black DDR4-3600 CL16 8GB (1x8GB),9a2d2556-6fc3-4663-b8cd-781fa2df5740,ram_2644,,,,,FURY,,,3600 CL16,
,ram,,,,,Corsair,,,,Corsair Vengeance Black / Silver DDR3-2133 CL10 32GB (4x8GB),9a31ff58-eadc-4367-8db7-68d6fc9dff64,ram_2645,,,,,Vengeance,,,2133 CL10,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Create Classic Black DDR5-6000 CL48 64GB (2x32GB),9a32295b-7eea-45b1-b9ff-ca04187d5eed,ram_2646,,,,,T-Create,,,6000 CL48,
,ram,,,,,Silicon Power,,,,Silicon Power DDR5 16GB (2x8GB) Zenith RGB 5200MHz CL38 BLACK,9a442757-99ca-4781-8b0f-637d2c90f0c5,ram_2647,,,,,XPOWER Zenith RGB,,,5200 CL38,
,ram,,,,,Crucial,,,,Crucial CT8G4DFRA266 Green DDR4-2666 CL19 8GB (1x8GB),9a5a0483-8412-4295-b4ae-9f9433dd3699,ram_2648,,,,,CT8G4DFRA266,,,2666 CL19,
,ram,,,,,Kingston,,,,Kingston FURY Impact SODIMM Black DDR5-4800 CL38 16GB (1x16GB),9a657454-d782-4b20-a083-c366663a3895,ram_2649,,,,,FURY,,,4800 CL38,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws S5 Black DDR5-6400 CL40 48GB (2x24GB),9a7f02f6-c86e-4ea5-b268-cd539408f42c,ram_2650,,,,,Ripjaws,,,6400 CL40,
,ram,,,,,Silicon Power,,,,Silicon Power XPOWER Zenith RGB Gaming Black DDR4-3200 CL16 16GB (2x8GB),9a883bc4-6721-440d-b224-b090195feb76,ram_2651,,,,,XPOWER Zenith RGB,,,3200 CL16,
,ram,,,,,Biwin,,,,Biwin Black Opal DW100 RGB DDR5-6000 CL30 32GB (2x16GB),9a897e8e-84a3-4e03-9834-5313b8270eba,ram_2652,,,,,Black,,,6000 CL30,
,ram,,,,,Kingston,,,,Kingston Fury Renegade RGB DDR4-3200 CL16 16GB (2x8GB),9a919ca9-d4a2-4041-b91f-e8c2c2aea702,ram_2653,,,,,Fury,,,3200 CL16,
,ram,,,,,Silicon Power,,,,Silicon Power DDR5 32GB (2x16GB) Zenith RGB 5200MHz CL38 WHITE,9abdb00e-e7b4-4194-8059-826519dcff8a,ram_2654,,,,,XPOWER Zenith RGB,,,5200 CL38,
,ram,,,,,Apacer,,,,Apacer Panther Silver DDR4-2400 CL16 16GB (2x8GB),9ac07a78-c314-4e0c-8aae-ebbd6c2e6881,ram_2655,,,,,Panther,,,2400 CL16,
,ram,,,,,Patriot,,,,Patriot Viper Elite 5 Ultra RGB Black DDR5-6400 CL32 32GB (2x16GB),9ad981a6-b746-494d-b5c0-664665c10234,ram_2656,,,,,Viper,,,6400 CL32,
,ram,,,,,Kingston,,,,Kingston HyperX Fury Red / Silver DDR4-2666 CL16 32GB (2x16GB),9ae951cd-2e14-43fb-ac5b-ca4f1306c5c3,ram_2657,,,,,HyperX,,,2666 CL16,
,ram,,,,,ADATA,,,,ADATA XPG Lancer Blade Black DDR5-6400 CL32 32GB (2x16GB),9aec1fb0-3b58-4569-8a51-2f2bba33719f,ram_2658,,,,,XPG,,,6400 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z RGB DDR4-3200 CL14 128GB (4x32GB),9af1c7a2-e86b-4692-9556-552fa671a3cd,ram_2659,,,,,Trident,,,3200 CL14,
,ram,,,,,Acer,,,,Acer Predator Vesta II RGB Black DDR5-6000 CL32 32GB (2x16GB),9b0185cf-f28e-48da-b047-414f8a6cd4f4,ram_2660,,,,,Predator,,,6000 CL32,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum RGB Black DDR5-6000 CL36 32GB (2x16GB),9b052206-b208-4054-875c-91e8f7998b37,ram_2661,,,,,Dominator,,,6000 CL36,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black / Yellow DDR4-2666 CL16 64GB (2x32GB),9b09444d-9f15-4f0b-82bd-bcf05630dc99,ram_2662,,,,,Vengeance,,,2666 CL16,
,ram,,,,,Silicon Power,,,,Silicon Power SP016GBSVU560F02 Black DDR5-5600 SODIMM CL46 16GB (1x16GB),9b0b4265-532b-4899-847a-4a1c49e2d56b,ram_2663,,,,,SP016GBSVU560F02,,,5600 CL46,
,ram,,,,,Corsair,,,,Corsair Vengeance Black / Gray DDR5-6600 CL32 64GB (2x32GB),9b0b68ed-8a57-4f52-bb93-3c97131dd360,ram_2664,,,,,Vengeance,,,6600 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Ripjaws M5 RGB DDR5-6800 CL34 32GB (2x16GB) White,9b11762f-8c76-4aaf-a780-059f7c984e06,ram_2665,,,,,Ripjaws,,,M5 RGB,
,ram,,,,,Kingston,,,,Kingston KSM24ES8/8ME Green / Black DDR4-2400 CL17 8GB (1x8GB),9b13816d-4ec0-4ee6-9109-e4f45c4f0149,ram_2666,,,,,KSM24ES8/8ME,,,2400 CL17,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 Neo RGB Black DDR5-6000 CL26 96GB (2x48GB),9b29d7c4-e36c-44d1-922e-79b5f6ffca38,ram_2667,,,,,Trident,,,6000 CL26,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 Neo RGB Black DDR5-6000 CL36 64GB (2x32GB),9b2e2bff-7e95-4f82-be81-c4b089f66fbf,ram_2668,,,,,Trident,,,6000 CL36,
,ram,,,,,Lexar,,,,Lexar Thor Z Series RGB DDR5 RAM 32GB Kit (2x16GB) 6000 MHz White,9b3cadea-ad6b-4794-b5a6-75fa5b3c72de,ram_2669,,,,, Thor Z Series RGB,,,6000 CL38,
,ram,,,,,Patriot,,,,Patriot Viper Venom Black / White DDR5-6000 CL30 32GB (1x32GB),9b42b0ef-daea-4847-a778-c3f6ccdcf3b3,ram_2670,,,,,Viper,,,6000 CL30,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX Black / Yellow DDR4-3200 CL16 8GB (2x4GB),9b599b8b-66c3-429e-880a-23c3267c6bbb,ram_2671,,,,,Vengeance,,,3200 CL16,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z RGB Black DDR4-5066 CL20 16GB (2x8GB),9b5dbd0b-b1e8-435e-947d-aeec9279df5c,ram_2672,,,,,Trident,,,5066 CL20,
,ram,,,,,ADATA,,,,ADATA XPG LANCER RGB Black DDR5-6000 CL30 32GB (2x16GB),9b609a0e-977b-4cbd-a0b8-499608d9a93c,ram_2673,,,,,XPG,,,6000 CL30,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 RGB Black DDR5-5600 CL40 32GB (2x16GB),9b778079-5a0d-4775-ab4f-ece5dcc86d90,ram_2674,,,,,Trident,,,5600 CL40,
,ram,,,,,GeIL,,,,GeIL EVO POTENZA Red / Black DDR4-3000 CL16 16GB (2x8GB),9b798363-34d6-4e2e-bbc9-7d769f06d9dd,ram_2675,,,,,EVO,,,3000 CL16,
,ram,,,,,Kingston,,,,Kingston KVR16N11/8 Green DDR3-1600 CL11 8GB (1x8GB),9b87df5c-644c-42f0-995c-23c7814db67f,ram_2676,,,,,KVR16N11/8,,,1600 CL11,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Force Vulcan Red DDR5-6000 CL30 16GB (1x16GB),9b889d76-734c-47e6-9029-43c6232f3b77,ram_2677,,,,,T-Force,,,6000 CL30,
,ram,,,,,Kingston,,,,Kingston KHX1600C10D3B1/8G Blue / Silver DDR3-1600 CL10 8GB (1x8GB),9b9cd4c6-2b8e-4b1d-b135-9e225b6b8843,ram_2678,,,,,KHX1600C10D3B1/8G,,,1600 CL10,
,ram,,,,,Crucial,,,,Crucial CT8G56C46S5 Black SODIMM DDR5-5600 CL46 8GB (1x8GB),9ba16524-4e18-4dfd-abe2-4dbc8ebd4862,ram_2679,,,,,CT8G56C46S5,,,5600 CL46,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z Neo Silver / Black DDR4-3600 CL18 256GB (8x32GB),9bc4742f-8497-4412-b2e9-6eff8e30e4b6,ram_2680,,,,,Trident,,,3600 CL18,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP T-Create Expert Gray DDR4-3200 CL16 64GB (2x32GB),9bd9587f-ff78-4059-846b-118f0205b2c9,ram_2681,,,,,T-Create,,,3200 CL16,
,ram,,,,,Corsair,,,,Corsair Vengeance LPX 16GB (2x8GB) DDR4 3600 CL18 Black,9be0df4e-05b1-4dfd-8c1e-801f869ffd1c,ram_2682,,,2019,,Vengeance LPX,,,3600 CL18,
,ram,,,,,PNY,,,,PNY XLR8 Gaming EPIC-X RGB Black DDR4-4200 CL19 16GB (2x8GB),9bf4d5eb-a869-454c-aa11-340e33f912c4,ram_2683,,,,,XLR8,,,4200 CL19,
,ram,,,,,Patriot,,,,Patriot Signature Premium Black DDR4-2666 CL19 16GB (1x16GB),9c08b012-081c-436b-b2f5-8d543d9e9721,ram_2684,,,,,Signature,,,2666 CL19,
,ram,,,,,G.SKILL,,,,G.Skill Aegis Red / Black DDR4-3200 CL16 32GB (4x8GB),9c0beab7-7363-4f9f-8bcc-24b3d21606df,ram_2685,,,,,Aegis,,,,
,ram,,,,,PNY,,,,PNY Anarchy Black / Red DDR4-2133 CL15 16GB (4x4GB),9c33c505-dfe0-4045-884c-e0ac7c841e40,ram_2686,,,,,Anarchy,,,2133 CL15,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z5 Royal RGB 48GB (2x24GB) DDR5 8400 CL40 White,9c371945-1fc0-4d95-8579-81eaba6ce088,ram_2687,,,2024,,Trident,,,8400 CL40,
,ram,,,,,Corsair,,,,Corsair Dominator Platinum RGB Black DDR5-4800 CL34 32GB (2x16GB),9c64b91f-aaa3-475e-976e-43d36966a056,ram_2688,,,,,Dominator,,,4800 CL34,
,ram,,,,,TEAMGROUP,,,,TEAMGROUP Xtreem Black DDR5-6400 CL32 32GB (2x16GB),9c6c7b62-7a22-4f64-a9cf-afb82ea1cf75,ram_2689,,,,,Xtreem,,,6400 CL32,
,ram,,,,,G.SKILL,,,,G.Skill Trident Z RGB 32GB (2x16 GB) DDR4 3600 CL16 Black,9c781d3f-7613-4ffb-a1b1-f205d47dc779,ram_2690,,,2019,,Trident Z RGB,,,3600 CL16,
,ram,,,,,PNY,,,,PNY MN16384KD3-1600 Green SODIMM DDR3-1600 CL11 16GB (2x8GB),9c8b1cd6-d425-4386-bf8b-0e5f8bb55955,ram_2691,,,,,MN16384KD3-1600,,,1600 CL11,
,ram,,,,,Corsair,,,,Corsair Vengeance RGB Pro Black DDR4-2933 CL16 32GB (2x16GB),9c92827b-acd9-441c-a53d-53789788e83f,ram_2692,,,,,Vengeance,,,2933 CL16,
,ram,,,,,Corsair,,,,Corsair Vengeance Gray DDR5-5200 CL40 32GB (2x16GB),9c9b7173-82e5-4200-a474-36a43c364110,ram_2693,,,,,Vengeance,,,5200 CL40,
,ram,,,,,OLOy,,,,OLOy DDR4 RAM 32GB (2x16GB) 2666 MHz CL19 1.2V (MD4U162619DJDA) BLACK,9ca8a5e9-49f4-47e6-ba1c-e2d38f2c5474,ram_2694,,,2020,,DDR4,,,2666 CL19,
,ram,,,,,Kingston,,,,Kingston KVR16E11K4/32 Green DDR3-1600 CL11 32GB (4x8GB),9cc20ca9-2ad3-4148-a0d1-fcbac84f9038,ram_2695,,,,,KVR16E11K4/32,,,1600 CL11,
